auth-service-1          | timestamp="2025-10-13T18:29:24.234Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="204" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjAzNzUzNjYyOTAsImVtYWlsIjoiYm9iQHBheXBhbC5jb20iLCJpYXQiOjE3NjAzODAxMzYsImV4cCI6MTc2MDQ2NjUzNn0.YNMUpnoSFCUc3ULA33rchcl2jiAwYTD2SZaiQ5nSStY"}" event="TokenVerificationAttempt" hasToken="true"
payment-service-1       | timestamp="2025-10-14T06:31:47.960Z" Method="POST" URL="/process" User-Agent="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="67" content="{"amount":185.44,"recipient":"starbucks","description":"New novel"}" event="PaymentProcessingSuccess" paymentId="1760423507959" userId="1760423447114" amount="185.44"
payment-service-1       | timestamp="2025-10-14T06:31:48.143Z" Method="GET" URL="/history" User-Agent="MyAwesomeApp/2.1.0 (iPhone; iOS 16.1; Scale/3.00)" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" event="AuthenticationAttempt" hasToken="true"
payment-service-1       | timestamp="2025-10-14T06:31:48.187Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="82" content="{"amount":288.86,"recipient":"bookstore.com","description":"Electronics purchase"}" event="AuthenticationAttempt" hasToken="true"
payment-service-1       | timestamp="2025-10-14T06:31:48.303Z" Method="POST" URL="/process" User-Agent="MyAwesomeApp/2.1.0 (iPhone; iOS 16.1; Scale/3.00)" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="79" content="{"amount":362.24,"recipient":"gas_station","description":"Dinner with friends"}" event="AuthenticationAttempt" hasToken="true"
payment-service-1       | timestamp="2025-10-14T06:31:48.534Z" Method="GET" URL="/history" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" event="AuthenticationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-10-14T06:31:57.964Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDcxMTQsImVtYWlsIjoidXNlcjctMTc2MDQyMzQ0Njc1MjcwNzYzMkBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.CkR1GsAH2OBAUkAsoS_dY9WWHlTToxKgBJizrjHtZ2U"}" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-10-14T06:31:57.965Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDcxMTQsImVtYWlsIjoidXNlcjctMTc2MDQyMzQ0Njc1MjcwNzYzMkBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.CkR1GsAH2OBAUkAsoS_dY9WWHlTToxKgBJizrjHtZ2U"}" event="TokenVerificationSuccess" userId="1760423447114" email="user7-1760423446752707632@paypal.com"
auth-service-1          | timestamp="2025-10-14T06:31:57.966Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDc5ODYsImVtYWlsIjoidXNlcjktMTc2MDQyMzQ0NzE1NzAxMzkyN0BwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ5LCJleHAiOjE3NjA1MDk4NDl9.OTXPI_VudCexsQkZVTEF3uCXMMo27tfOr1QTROdmtrw"}" event="TokenVerificationAttempt" hasToken="true"
payment-service-1       | timestamp="2025-10-14T06:31:57.967Z" Method="GET" URL="/history" User-Agent="MyAwesomeApp/2.1.0 (iPhone; iOS 16.1; Scale/3.00)" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" event="AuthenticationSuccess" userId="1760423447114" email="user7-1760423446752707632@paypal.com"
payment-service-1       | timestamp="2025-10-14T06:31:57.967Z" Method="GET" URL="/history" User-Agent="MyAwesomeApp/2.1.0 (iPhone; iOS 16.1; Scale/3.00)" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" event="PaymentHistoryRetrieval" userId="1760423447114"
auth-service-1          | timestamp="2025-10-14T06:31:57.967Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDc5ODYsImVtYWlsIjoidXNlcjktMTc2MDQyMzQ0NzE1NzAxMzkyN0BwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ5LCJleHAiOjE3NjA1MDk4NDl9.OTXPI_VudCexsQkZVTEF3uCXMMo27tfOr1QTROdmtrw"}" event="TokenVerificationSuccess" userId="1760423447986" email="user9-1760423447157013927@paypal.com"
auth-service-1          | timestamp="2025-10-14T06:31:57.968Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDY2OTksImVtYWlsIjoidXNlcjYtMTc2MDQyMzQ0NjU1MTc2NDgxOEBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.NsrtfxOirib8rwj8-8iu6t9FEVeb6KafFMkX3K5QFZ4"}" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-10-14T06:31:57.968Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDY2OTksImVtYWlsIjoidXNlcjYtMTc2MDQyMzQ0NjU1MTc2NDgxOEBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.NsrtfxOirib8rwj8-8iu6t9FEVeb6KafFMkX3K5QFZ4"}" event="TokenVerificationSuccess" userId="1760423446699" email="user6-1760423446551764818@paypal.com"
auth-service-1          | timestamp="2025-10-14T06:31:57.969Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDc0NzYsImVtYWlsIjoidXNlcjgtMTc2MDQyMzQ0Njk1NDczNTc2MkBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.K87zfTT9oXAQLdkHfwAWMFIsCuuoTK9_Vk66sXRUQU4"}" event="TokenVerificationAttempt" hasToken="true"
payment-service-1       | timestamp="2025-10-14T06:31:57.969Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="82" content="{"amount":288.86,"recipient":"bookstore.com","description":"Electronics purchase"}" event="AuthenticationSuccess" userId="1760423447986" email="user9-1760423447157013927@paypal.com"
payment-service-1       | timestamp="2025-10-14T06:31:57.969Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="82" content="{"amount":288.86,"recipient":"bookstore.com","description":"Electronics purchase"}" event="PaymentProcessingAttempt" userId="1760423447986" email="user9-1760423447157013927@paypal.com" amount="288.86" recipient="bookstore.com"
auth-service-1          | timestamp="2025-10-14T06:31:57.969Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDc0NzYsImVtYWlsIjoidXNlcjgtMTc2MDQyMzQ0Njk1NDczNTc2MkBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.K87zfTT9oXAQLdkHfwAWMFIsCuuoTK9_Vk66sXRUQU4"}" event="TokenVerificationSuccess" userId="1760423447476" email="user8-1760423446954735762@paypal.com"
payment-service-1       | timestamp="2025-10-14T06:31:57.970Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="82" content="{"amount":288.86,"recipient":"bookstore.com","description":"Electronics purchase"}" event="PaymentProcessingSuccess" paymentId="1760423517969" userId="1760423447986" amount="288.86"
payment-service-1       | timestamp="2025-10-14T06:31:57.971Z" Method="POST" URL="/process" User-Agent="MyAwesomeApp/2.1.0 (iPhone; iOS 16.1; Scale/3.00)" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="79" content="{"amount":362.24,"recipient":"gas_station","description":"Dinner with friends"}" event="AuthenticationSuccess" userId="1760423446699" email="user6-1760423446551764818@paypal.com"
payment-service-1       | timestamp="2025-10-14T06:31:57.971Z" Method="POST" URL="/process" User-Agent="MyAwesomeApp/2.1.0 (iPhone; iOS 16.1; Scale/3.00)" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="79" content="{"amount":362.24,"recipient":"gas_station","description":"Dinner with friends"}" event="PaymentProcessingAttempt" userId="1760423446699" email="user6-1760423446551764818@paypal.com" amount="362.24" recipient="gas_station"
payment-service-1       | timestamp="2025-10-14T06:31:57.972Z" Method="POST" URL="/process" User-Agent="MyAwesomeApp/2.1.0 (iPhone; iOS 16.1; Scale/3.00)" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="79" content="{"amount":362.24,"recipient":"gas_station","description":"Dinner with friends"}" event="PaymentProcessingSuccess" paymentId="1760423517972" userId="1760423446699" amount="362.24"
payment-service-1       | timestamp="2025-10-14T06:31:57.974Z" Method="GET" URL="/history" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" event="AuthenticationSuccess" userId="1760423447476" email="user8-1760423446954735762@paypal.com"
payment-service-1       | timestamp="2025-10-14T06:31:57.974Z" Method="GET" URL="/history" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" event="PaymentHistoryRetrieval" userId="1760423447476"
payment-service-1       | timestamp="2025-10-14T06:31:58.213Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="80" content="{"amount":131.77,"recipient":"gas_station","description":"Electronics purchase"}" event="AuthenticationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-10-14T06:32:02.978Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDc0NzYsImVtYWlsIjoidXNlcjgtMTc2MDQyMzQ0Njk1NDczNTc2MkBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.K87zfTT9oXAQLdkHfwAWMFIsCuuoTK9_Vk66sXRUQU4"}" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-10-14T06:32:02.978Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDc0NzYsImVtYWlsIjoidXNlcjgtMTc2MDQyMzQ0Njk1NDczNTc2MkBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.K87zfTT9oXAQLdkHfwAWMFIsCuuoTK9_Vk66sXRUQU4"}" event="TokenVerificationSuccess" userId="1760423447476" email="user8-1760423446954735762@paypal.com"
payment-service-1       | timestamp="2025-10-14T06:32:02.979Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="80" content="{"amount":131.77,"recipient":"gas_station","description":"Electronics purchase"}" event="AuthenticationSuccess" userId="1760423447476" email="user8-1760423446954735762@paypal.com"
payment-service-1       | timestamp="2025-10-14T06:32:02.979Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="80" content="{"amount":131.77,"recipient":"gas_station","description":"Electronics purchase"}" event="PaymentProcessingAttempt" userId="1760423447476" email="user8-1760423446954735762@paypal.com" amount="131.77" recipient="gas_station"
payment-service-1       | timestamp="2025-10-14T06:32:02.981Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="80" content="{"amount":131.77,"recipient":"gas_station","description":"Electronics purchase"}" event="PaymentProcessingSuccess" paymentId="1760423522980" userId="1760423447476" amount="131.77"
auth-service-1          | timestamp="2025-10-14T06:31:37.945Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDY1MDIsImVtYWlsIjoidXNlcjUtMTc2MDQyMzQ0NjM0NzM2Nzc3NUBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.bmdQI_GflnJCiSVKgFjOFDa7I4VWlbK838kMmuVL9vE"}" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-10-14T06:31:37.945Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDY1MDIsImVtYWlsIjoidXNlcjUtMTc2MDQyMzQ0NjM0NzM2Nzc3NUBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.bmdQI_GflnJCiSVKgFjOFDa7I4VWlbK838kMmuVL9vE"}" event="TokenVerificationSuccess" userId="1760423446502" email="user5-1760423446347367775@paypal.com"
auth-service-1          | timestamp="2025-10-14T06:31:47.950Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDY2OTksImVtYWlsIjoidXNlcjYtMTc2MDQyMzQ0NjU1MTc2NDgxOEBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.NsrtfxOirib8rwj8-8iu6t9FEVeb6KafFMkX3K5QFZ4"}" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-10-14T06:31:47.951Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDY2OTksImVtYWlsIjoidXNlcjYtMTc2MDQyMzQ0NjU1MTc2NDgxOEBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.NsrtfxOirib8rwj8-8iu6t9FEVeb6KafFMkX3K5QFZ4"}" event="TokenVerificationSuccess" userId="1760423446699" email="user6-1760423446551764818@paypal.com"
auth-service-1          | timestamp="2025-10-14T06:31:47.952Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDc0NzYsImVtYWlsIjoidXNlcjgtMTc2MDQyMzQ0Njk1NDczNTc2MkBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.K87zfTT9oXAQLdkHfwAWMFIsCuuoTK9_Vk66sXRUQU4"}" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-10-14T06:31:47.953Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDc0NzYsImVtYWlsIjoidXNlcjgtMTc2MDQyMzQ0Njk1NDczNTc2MkBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.K87zfTT9oXAQLdkHfwAWMFIsCuuoTK9_Vk66sXRUQU4"}" event="TokenVerificationSuccess" userId="1760423447476" email="user8-1760423446954735762@paypal.com"
auth-service-1          | timestamp="2025-10-14T06:31:47.954Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDc5ODYsImVtYWlsIjoidXNlcjktMTc2MDQyMzQ0NzE1NzAxMzkyN0BwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ5LCJleHAiOjE3NjA1MDk4NDl9.OTXPI_VudCexsQkZVTEF3uCXMMo27tfOr1QTROdmtrw"}" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-10-14T06:31:47.954Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDc5ODYsImVtYWlsIjoidXNlcjktMTc2MDQyMzQ0NzE1NzAxMzkyN0BwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ5LCJleHAiOjE3NjA1MDk4NDl9.OTXPI_VudCexsQkZVTEF3uCXMMo27tfOr1QTROdmtrw"}" event="TokenVerificationSuccess" userId="1760423447986" email="user9-1760423447157013927@paypal.com"
auth-service-1          | timestamp="2025-10-14T06:31:47.955Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDcxMTQsImVtYWlsIjoidXNlcjctMTc2MDQyMzQ0Njc1MjcwNzYzMkBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.CkR1GsAH2OBAUkAsoS_dY9WWHlTToxKgBJizrjHtZ2U"}" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-10-14T06:31:47.956Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDcxMTQsImVtYWlsIjoidXNlcjctMTc2MDQyMzQ0Njc1MjcwNzYzMkBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.CkR1GsAH2OBAUkAsoS_dY9WWHlTToxKgBJizrjHtZ2U"}" event="TokenVerificationSuccess" userId="1760423447114" email="user7-1760423446752707632@paypal.com"
auth-service-1          | timestamp="2025-10-14T06:31:57.964Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDcxMTQsImVtYWlsIjoidXNlcjctMTc2MDQyMzQ0Njc1MjcwNzYzMkBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.CkR1GsAH2OBAUkAsoS_dY9WWHlTToxKgBJizrjHtZ2U"}" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-10-14T06:31:57.965Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="233" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NjA0MjM0NDcxMTQsImVtYWlsIjoidXNlcjctMTc2MDQyMzQ0Njc1MjcwNzYzMkBwYXlwYWwuY29tIiwiaWF0IjoxNzYwNDIzNDQ4LCJleHAiOjE3NjA1MDk4NDh9.CkR1GsAH2OBAUkAsoS_dY9WWHlTToxKgBJizrjHtZ2U"}" event="TokenVerificationSuccess" userId="1760423447114" email="user7-1760423446752707632@paypal.com"
